Date;Temperature
16/08/2018 08:00;291.15
09/08/2018 23:00;290.65
23/08/2018 14:00;301.05
01/01/2018 10:00;284.95
02/01/2018 04:00;282.75
09/05/2018 14:00;293.15
10/05/2018 02:00;285.15
02/05/2018 17:00;287.85
06/05/2018 05:00;285.55
16/05/2018 20:00;290.85
12/05/2018 14:00;283.45
02/09/2018 14:00;298.35
01/09/2018 17:00;300.35
16/09/2018 08:00;283.45
17/09/2018 02:00;290.65
18/09/2018 08:00;292.15
09/10/2018 14:00;288.55
19/12/2018 22:00;281.05
23/12/2018 04:00;286.35
14/12/2018 19:00;277.45
16/12/2018 10:00;283.45
24/12/2018 07:00;283.85
24/12/2018 13:00;284.35
14/12/2018 13:00;278.25
27/12/2018 04:00;279.35
25/09/2018 14:00;291.15
26/09/2018 08:00;283.15
18/10/2018 11:00;289.85
29/11/2018 10:00;282.85
05/12/2018 07:00;282.35
27/11/2018 07:00;275.35
06/12/2018 13:00;287.75
07/12/2018 22:00;281.85
14/11/2018 07:00;283.15
12/11/2018 10:00;284.55
13/11/2018 16:00;288.75
03/11/2018 19:00;281.55
03/11/2018 22:00;279.95
20/11/2018 13:00;275.75
20/11/2018 22:00;273.25
25/11/2018 19:00;281.45
25/11/2018 04:00;281.35
21/11/2018 13:00;280.75
15/10/2018 05:00;287.05
15/10/2018 23:00;286.55
28/12/2018 01:00;282.55
22/10/2018 23:00;288.35
23/10/2018 11:00;286.65
28/10/2018 16:00;278.35
22/10/2018 02:00;284.05
13/10/2018 05:00;291.45
18/03/2018 07:00;276.15
20/03/2018 19:00;281.05
30/03/2018 11:00;281.75
30/03/2018 17:00;286.35
27/07/2018 20:00;297.05
23/07/2018 08:00;291.35
24/07/2018 14:00;304.35
03/08/2018 14:00;308.35
04/08/2018 02:00;296.65
18/06/2018 02:00;288.85
18/06/2018 20:00;294.35
11/06/2018 17:00;292.35
12/06/2018 20:00;291.75
15/06/2018 17:00;292.15
23/06/2018 11:00;293.95
14/06/2018 23:00;290.55
15/06/2018 14:00;292.05
09/08/2018 08:00;290.15
13/08/2018 23:00;292.95
06/08/2018 11:00;304.95
12/08/2018 05:00;290.85
13/02/2018 19:00;278.05
14/02/2018 16:00;281.35
24/02/2018 07:00;270.65
27/02/2018 01:00;270.65
21/04/2018 08:00;286.25
22/04/2018 02:00;289.75
22/04/2018 11:00;295.25
24/04/2018 02:00;284.65
27/04/2018 23:00;283.75
17/04/2018 05:00;280.55
24/08/2018 23:00;289.45
25/08/2018 05:00;286.35
22/08/2018 11:00;302.45
08/01/2018 07:00;282.55
01/01/2018 19:00;284.05
06/01/2018 13:00;280.95
01/03/2018 13:00;285.25
10/03/2018 07:00;284.45
09/03/2018 04:00;282.75
09/03/2018 22:00;287.45
23/05/2018 05:00;286.65
02/06/2018 17:00;299.95
03/06/2018 05:00;292.05
06/06/2018 20:00;291.95
07/06/2018 14:00;295.15
28/05/2018 23:00;289.95
30/05/2018 23:00;289.55
25/05/2018 20:00;294.75
21/01/2018 22:00;285.45
22/01/2018 07:00;285.15
21/01/2018 10:00;285.75
15/04/2018 20:00;287.35
03/04/2018 02:00;285.55
15/07/2018 20:00;301.65
04/07/2018 05:00;292.25
03/07/2018 14:00;299.85
10/02/2018 16:00;282.05
12/02/2018 04:00;276.95
16/05/2018 02:00;286.25
16/05/2018 08:00;286.75
09/05/2018 02:00;287.05
10/05/2018 14:00;290.55
05/05/2018 23:00;288.45
04/05/2018 20:00;291.55
20/09/2018 14:00;301.25
22/09/2018 23:00;292.75
23/09/2018 23:00;291.45
07/09/2018 20:00;295.85
08/09/2018 08:00;285.95
29/09/2018 02:00;291.75
25/09/2018 17:00;293.85
25/09/2018 20:00;291.45
02/10/2018 23:00;286.35
17/09/2018 17:00;305.75
06/09/2018 08:00;289.55
13/09/2018 23:00;290.65
14/09/2018 08:00;289.35
11/09/2018 08:00;286.85
12/09/2018 08:00;290.25
09/10/2018 02:00;284.85
10/11/2018 04:00;284.45
03/11/2018 01:00;279.55
04/11/2018 16:00;287.75
07/11/2018 04:00;283.85
09/10/2018 20:00;291.75
23/10/2018 14:00;289.95
24/10/2018 05:00;279.75
25/10/2018 02:00;286.55
19/10/2018 17:00;295.35
19/10/2018 23:00;289.05
17/10/2018 05:00;286.85
15/10/2018 11:00;287.45
23/11/2018 04:00;281.75
18/11/2018 16:00;288.45
16/11/2018 10:00;285.35
16/11/2018 13:00;288.95
11/11/2018 22:00;287.25
26/11/2018 22:00;279.25
23/12/2018 13:00;286.35
24/08/2018 02:00;291.55
23/08/2018 05:00;292.55
03/01/2018 01:00;287.55
31/01/2018 13:00;281.95
01/02/2018 10:00;278.75
28/01/2018 01:00;274.05
28/01/2018 16:00;282.45
21/01/2018 19:00;285.35
25/01/2018 22:00;281.25
26/01/2018 01:00;279.95
12/03/2018 16:00;285.75
05/03/2018 16:00;288.55
08/03/2018 19:00;287.35
08/03/2018 22:00;285.65
09/03/2018 01:00;285.05
10/03/2018 16:00;291.45
01/04/2018 14:00;287.45
09/05/2018 11:00;289.55
07/05/2018 11:00;297.55
12/05/2018 23:00;282.65
17/05/2018 11:00;288.25
11/06/2018 11:00;291.05
11/06/2018 23:00;289.35
13/06/2018 20:00;293.75
14/06/2018 05:00;287.75
22/07/2018 14:00;297.55
18/07/2018 14:00;301.15
19/07/2018 23:00;294.75
02/08/2018 14:00;305.55
07/08/2018 02:00;299.05
07/08/2018 05:00;297.25
07/08/2018 23:00;294.05
13/01/2018 13:00;279.55
18/01/2018 07:00;283.15
20/01/2018 04:00;280.85
10/01/2018 22:00;282.35
11/01/2018 07:00;279.35
11/01/2018 16:00;283.05
03/01/2018 22:00;287.05
11/02/2018 01:00;279.35
07/02/2018 13:00;277.95
07/02/2018 22:00;275.05
08/02/2018 19:00;275.15
09/02/2018 22:00;275.45
15/03/2018 04:00;282.15
01/04/2018 02:00;277.75
25/03/2018 01:00;281.95
17/03/2018 19:00;280.85
24/04/2018 23:00;288.25
26/04/2018 23:00;286.05
27/04/2018 17:00;289.25
20/04/2018 20:00;298.75
23/04/2018 08:00;287.45
21/05/2018 05:00;285.85
24/05/2018 17:00;298.75
14/07/2018 17:00;304.85
03/07/2018 08:00;292.25
05/07/2018 08:00;290.75
17/07/2018 14:00;299.55
17/07/2018 23:00;294.65
07/07/2018 17:00;302.55
12/07/2018 05:00;290.35
06/07/2018 02:00;291.45
20/08/2018 20:00;301.35
09/08/2018 14:00;295.45
08/10/2018 17:00;289.75
09/10/2018 08:00;285.05
26/10/2018 20:00;285.05
17/10/2018 20:00;289.45
18/10/2018 08:00;287.15
22/09/2018 20:00;296.55
28/11/2018 13:00;284.35
08/12/2018 22:00;285.75
24/11/2018 22:00;281.95
16/09/2018 11:00;296.55
16/09/2018 23:00;293.65
17/09/2018 20:00;302.35
25/09/2018 23:00;284.65
26/09/2018 14:00;297.85
05/10/2018 14:00;300.45
11/09/2018 02:00;289.45
11/09/2018 05:00;287.75
05/10/2018 05:00;286.65
05/11/2018 19:00;286.65
01/11/2018 07:00;283.15
05/11/2018 01:00;282.75
20/09/2018 23:00;292.35
06/10/2018 11:00;288.45
13/10/2018 11:00;294.85
30/12/2018 19:00;276.05
27/12/2018 13:00;284.45
28/12/2018 10:00;282.55
28/12/2018 16:00;287.05
13/09/2018 02:00;290.35
14/09/2018 02:00;289.15
13/11/2018 07:00;282.85
13/11/2018 22:00;282.75
15/11/2018 07:00;283.65
24/11/2018 01:00;279.85
24/11/2018 10:00;281.25
01/03/2018 19:00;285.65
02/03/2018 10:00;282.75
27/02/2018 16:00;274.65
04/03/2018 19:00;283.55
26/02/2018 10:00;272.75
20/02/2018 07:00;282.65
22/02/2018 19:00;278.75
02/06/2018 23:00;295.85
04/06/2018 05:00;290.85
05/06/2018 02:00;289.45
15/06/2018 23:00;288.75
13/06/2018 23:00;289.55
14/06/2018 11:00;292.35
14/01/2018 22:00;280.55
10/01/2018 04:00;281.45
16/01/2018 19:00;285.75
16/01/2018 22:00;284.75
08/01/2018 19:00;280.65
12/01/2018 13:00;278.55
29/05/2018 14:00;292.65
01/06/2018 17:00;296.45
01/06/2018 20:00;296.35
25/05/2018 08:00;291.25
23/05/2018 11:00;294.05
15/05/2018 20:00;288.85
18/05/2018 02:00;287.65
23/08/2018 20:00;295.75
25/08/2018 23:00;289.65
26/03/2018 08:00;281.65
01/04/2018 11:00;285.15
23/03/2018 22:00;282.35
19/06/2018 11:00;295.65
19/06/2018 08:00;288.85
20/01/2018 16:00;286.25
12/04/2018 23:00;285.35
13/04/2018 08:00;282.55
25/04/2018 20:00;287.75
09/04/2018 08:00;283.75
09/04/2018 11:00;284.05
21/04/2018 20:00;298.35
03/08/2018 11:00;304.15
04/08/2018 14:00;308.05
05/08/2018 08:00;296.85
01/01/2018 04:00;282.25
09/03/2018 16:00;290.85
07/03/2018 07:00;279.35
22/03/2018 07:00;272.15
23/07/2018 14:00;301.05
14/07/2018 02:00;294.35
26/07/2018 11:00;301.35
28/07/2018 02:00;293.65
28/07/2018 14:00;296.55
08/02/2018 16:00;277.65
10/02/2018 10:00;275.95
04/02/2018 19:00;278.45
12/02/2018 10:00;278.25
17/02/2018 04:00;284.45
06/02/2018 19:00;275.85
04/05/2018 17:00;292.45
11/05/2018 17:00;295.15
28/04/2018 05:00;282.05
07/09/2018 02:00;289.35
05/09/2018 20:00;294.45
10/09/2018 02:00;289.85
01/10/2018 20:00;287.45
04/10/2018 23:00;288.15
04/10/2018 02:00;285.15
27/09/2018 11:00;293.45
11/09/2018 20:00;301.85
03/09/2018 02:00;289.25
14/09/2018 23:00;289.45
15/09/2018 14:00;297.45
08/10/2018 02:00;284.75
26/10/2018 05:00;284.85
26/10/2018 11:00;286.45
15/11/2018 16:00;291.85
19/11/2018 19:00;278.95
21/11/2018 01:00;271.95
04/12/2018 22:00;284.75
05/12/2018 13:00;289.35
25/12/2018 04:00;283.05
12/12/2018 01:00;275.75
17/12/2018 01:00;281.45
17/11/2018 13:00;289.45
13/11/2018 13:00;287.45
30/12/2018 13:00;277.35
02/01/2018 01:00;282.65
09/01/2018 04:00;278.95
22/01/2018 13:00;285.95
09/02/2018 10:00;274.15
15/05/2018 14:00;291.55
22/05/2018 20:00;293.75
16/05/2018 05:00;286.35
12/02/2018 01:00;279.35
12/02/2018 07:00;274.65
15/02/2018 19:00;287.95
07/03/2018 04:00;278.65
25/02/2018 10:00;274.65
11/08/2018 08:00;289.55
12/08/2018 08:00;292.05
04/08/2018 20:00;305.45
08/03/2018 16:00;290.35
09/03/2018 13:00;291.05
01/05/2018 02:00;281.15
23/04/2018 11:00;288.75
06/05/2018 14:00;296.65
07/05/2018 08:00;287.85
29/04/2018 11:00;285.25
12/01/2018 07:00;275.55
18/01/2018 13:00;284.75
19/01/2018 10:00;282.15
05/04/2018 14:00;289.25
14/04/2018 17:00;291.35
20/04/2018 17:00;299.65
16/04/2018 05:00;284.55
16/04/2018 14:00;288.95
14/07/2018 14:00;304.05
14/07/2018 20:00;303.65
15/07/2018 11:00;302.25
19/07/2018 08:00;293.85
23/07/2018 02:00;290.85
23/07/2018 11:00;299.35
23/07/2018 20:00;302.65
20/07/2018 20:00;295.25
21/07/2018 14:00;295.05
21/07/2018 17:00;296.05
12/07/2018 02:00;293.05
13/07/2018 11:00;295.25
04/02/2018 22:00;277.35
03/03/2018 22:00;285.35
25/03/2018 14:00;283.65
01/04/2018 08:00;277.35
03/04/2018 17:00;290.05
27/03/2018 17:00;285.35
28/03/2018 23:00;281.35
04/07/2018 11:00;296.05
05/07/2018 05:00;290.05
05/07/2018 17:00;296.75
05/07/2018 23:00;291.85
08/07/2018 11:00;301.55
09/07/2018 17:00;304.35
19/06/2018 20:00;300.75
02/02/2018 16:00;281.25
20/02/2018 04:00;283.45
20/02/2018 10:00;282.85
13/02/2018 04:00;273.85
04/06/2018 23:00;290.35
05/06/2018 08:00;288.85
09/06/2018 20:00;295.05
10/06/2018 23:00;292.95
14/06/2018 02:00;288.25
14/06/2018 14:00;293.75
03/06/2018 08:00;292.35
01/06/2018 11:00;293.85
26/02/2018 16:00;276.95
27/02/2018 13:00;272.35
19/03/2018 10:00;277.85
20/03/2018 07:00;275.65
23/03/2018 04:00;273.55
23/03/2018 07:00;276.05
12/08/2018 20:00;297.95
14/08/2018 05:00;291.85
19/08/2018 11:00;297.45
14/08/2018 23:00;291.15
22/08/2018 05:00;293.15
17/08/2018 20:00;294.55
23/08/2018 02:00;294.55
18/08/2018 02:00;288.15
18/08/2018 17:00;300.65
25/08/2018 20:00;292.45
16/12/2018 19:00;283.05
19/12/2018 01:00;283.15
22/12/2018 13:00;287.15
17/12/2018 22:00;280.25
13/12/2018 04:00;279.65
22/09/2018 14:00;296.65
24/09/2018 14:00;290.45
13/09/2018 05:00;290.15
18/09/2018 23:00;294.05
09/09/2018 02:00;291.85
28/09/2018 14:00;297.15
01/10/2018 14:00;289.45
18/10/2018 20:00;290.35
21/10/2018 14:00;292.95
20/10/2018 23:00;287.95
22/10/2018 11:00;286.45
27/10/2018 08:00;280.85
03/11/2018 04:00;277.35
30/10/2018 01:00;278.45
19/10/2018 02:00;287.35
13/11/2018 04:00;284.15
08/11/2018 13:00;285.95
09/11/2018 01:00;284.45
25/12/2018 07:00;280.15
22/12/2018 19:00;286.75
26/12/2018 19:00;280.55
22/11/2018 16:00;289.95
29/11/2018 16:00;288.95
01/12/2018 10:00;282.25
21/11/2018 07:00;272.15
21/11/2018 22:00;280.65
26/11/2018 04:00;278.25
26/11/2018 19:00;280.85
09/12/2018 19:00;284.35
11/12/2018 16:00;283.55
05/12/2018 16:00;287.85
13/12/2018 13:00;280.55
17/12/2018 07:00;279.75
02/09/2018 11:00;294.75
05/09/2018 08:00;290.35
06/09/2018 14:00;295.35
06/09/2018 23:00;290.25
08/09/2018 14:00;299.75
10/09/2018 11:00;293.95
10/09/2018 20:00;296.15
18/09/2018 11:00;294.05
09/10/2018 05:00;284.45
10/10/2018 08:00;288.55
08/10/2018 11:00;287.25
11/10/2018 11:00;291.05
08/06/2018 02:00;289.85
03/06/2018 11:00;296.35
03/06/2018 20:00;294.45
27/05/2018 02:00;289.45
26/05/2018 20:00;292.85
31/03/2018 14:00;284.15
31/03/2018 23:00;279.95
23/03/2018 10:00;278.55
23/03/2018 19:00;283.05
05/04/2018 23:00;285.65
28/03/2018 08:00;284.45
22/06/2018 11:00;292.75
11/06/2018 14:00;291.35
12/06/2018 05:00;287.85
13/06/2018 17:00;291.35
05/01/2018 04:00;285.85
02/01/2018 16:00;287.25
02/01/2018 22:00;286.95
09/02/2018 16:00;278.75
06/02/2018 10:00;273.95
07/02/2018 04:00;271.85
17/02/2018 07:00;281.65
12/02/2018 16:00;282.25
11/04/2018 05:00;281.15
18/04/2018 23:00;291.85
19/04/2018 14:00;299.45
16/04/2018 17:00;291.65
16/04/2018 20:00;289.55
16/04/2018 23:00;284.45
04/07/2018 23:00;290.85
16/07/2018 11:00;294.55
06/07/2018 20:00;296.35
10/07/2018 05:00;292.25
06/01/2018 04:00;280.95
07/01/2018 10:00;282.15
18/01/2018 22:00;285.15
16/01/2018 04:00;285.35
16/01/2018 10:00;285.15
13/01/2018 16:00;280.25
22/02/2018 07:00;272.75
06/03/2018 10:00;283.15
07/03/2018 10:00;282.85
04/03/2018 13:00;285.05
24/05/2018 20:00;299.15
18/05/2018 14:00;296.55
11/05/2018 11:00;291.75
22/05/2018 05:00;287.55
22/05/2018 08:00;288.65
15/05/2018 17:00;291.35
17/05/2018 17:00;292.15
21/05/2018 02:00;286.95
09/08/2018 11:00;293.05
18/08/2018 05:00;286.45
13/08/2018 05:00;293.65
03/02/2018 19:00;280.05
29/01/2018 22:00;280.65
26/01/2018 22:00;279.25
14/03/2018 10:00;285.25
15/03/2018 22:00;283.45
27/04/2018 20:00;287.35
23/04/2018 14:00;290.85
08/05/2018 08:00;288.15
08/05/2018 14:00;290.45
10/05/2018 11:00;288.25
10/05/2018 17:00;292.25
21/07/2018 20:00;294.75
21/01/2018 07:00;285.85
13/01/2018 10:00;276.75
09/03/2018 07:00;281.95
08/03/2018 07:00;276.85
07/06/2018 23:00;291.75
08/06/2018 23:00;296.25
02/06/2018 11:00;295.85
19/02/2018 07:00;280.85
19/02/2018 10:00;280.85
13/02/2018 07:00;273.55
15/02/2018 16:00;288.25
11/07/2018 11:00;299.35
12/07/2018 14:00;299.25
21/07/2018 05:00;290.65
24/07/2018 05:00;291.75
19/07/2018 02:00;293.25
15/07/2018 05:00;294.65
10/07/2018 02:00;294.65
04/01/2018 07:00;287.45
02/01/2018 19:00;286.95
01/01/2018 01:00;282.95
01/01/2018 07:00;283.55
02/05/2018 20:00;283.95
29/04/2018 23:00;284.45
30/04/2018 05:00;282.35
07/05/2018 02:00;289.25
07/05/2018 20:00;297.65
16/08/2018 02:00;292.55
16/08/2018 20:00;297.35
13/08/2018 02:00;294.45
17/08/2018 14:00;296.55
02/02/2018 19:00;278.55
31/03/2018 02:00;283.95
28/05/2018 11:00;290.95
29/05/2018 17:00;294.85
19/05/2018 08:00;286.75
16/05/2018 14:00;292.15
17/03/2018 10:00;280.75
17/06/2018 02:00;288.65
05/07/2018 20:00;295.35
07/07/2018 08:00;292.55
20/06/2018 08:00;294.35
08/07/2018 23:00;297.55
22/04/2018 14:00;297.85
18/04/2018 14:00;298.75
16/04/2018 08:00;284.45
17/04/2018 14:00;295.25
04/08/2018 05:00;293.35
05/08/2018 14:00;307.95
26/07/2018 20:00;300.45
21/09/2018 14:00;291.05
02/10/2018 08:00;278.25
28/09/2018 08:00;287.05
27/09/2018 08:00;287.75
29/09/2018 20:00;293.75
08/09/2018 02:00;287.05
03/09/2018 14:00;299.45
03/09/2018 20:00;299.95
18/11/2018 19:00;286.15
22/11/2018 04:00;280.25
14/11/2018 04:00;281.65
14/11/2018 13:00;290.55
12/11/2018 04:00;284.65
08/10/2018 14:00;288.05
10/10/2018 02:00;289.45
18/09/2018 05:00;292.85
20/09/2018 02:00;290.95
21/10/2018 02:00;284.55
21/10/2018 08:00;281.65
24/10/2018 11:00;286.15
16/10/2018 08:00;284.15
16/09/2018 14:00;301.05
10/09/2018 14:00;299.25
25/09/2018 11:00;286.95
06/10/2018 05:00;286.55
01/09/2018 08:00;285.65
14/10/2018 02:00;292.65
07/10/2018 14:00;286.55
07/10/2018 17:00;288.55
19/12/2018 13:00;282.25
13/12/2018 22:00;280.25
17/12/2018 19:00;282.25
23/12/2018 16:00;286.65
24/12/2018 22:00;282.05
23/09/2018 08:00;292.25
07/12/2018 16:00;284.95
08/12/2018 01:00;280.65
11/12/2018 04:00;275.75
29/11/2018 19:00;286.35
06/11/2018 07:00;283.65
27/10/2018 02:00;283.75
27/10/2018 05:00;282.05
04/01/2018 04:00;287.65
27/05/2018 17:00;296.45
21/05/2018 14:00;296.85
21/05/2018 17:00;294.25
08/04/2018 08:00;284.05
30/03/2018 23:00;283.65
24/03/2018 10:00;281.85
28/03/2018 02:00;284.65
09/04/2018 20:00;285.45
27/03/2018 14:00;285.15
25/08/2018 14:00;292.45
25/08/2018 17:00;294.55
13/03/2018 04:00;279.95
14/03/2018 01:00;280.75
08/03/2018 13:00;288.65
21/03/2018 19:00;281.35
17/03/2018 22:00;278.15
13/08/2018 14:00;297.65
21/08/2018 05:00;292.75
07/08/2018 08:00;296.55
17/08/2018 11:00;293.55
17/02/2018 22:00;278.05
18/02/2018 19:00;283.85
14/02/2018 07:00;276.75
14/02/2018 10:00;278.25
08/06/2018 05:00;289.15
19/06/2018 05:00;286.95
29/04/2018 05:00;283.55
01/05/2018 23:00;280.55
02/05/2018 14:00;288.85
13/05/2018 11:00;286.25
05/05/2018 14:00;294.95
31/01/2018 01:00;281.35
31/01/2018 10:00;280.35
31/01/2018 16:00;281.85
01/02/2018 07:00;279.05
01/02/2018 13:00;282.25
04/02/2018 16:00;282.65
02/02/2018 07:00;273.75
08/02/2018 04:00;274.35
24/01/2018 19:00;283.65
24/07/2018 08:00;293.15
25/07/2018 02:00;292.75
25/07/2018 08:00;292.15
19/07/2018 17:00;302.15
19/07/2018 20:00;299.25
27/07/2018 14:00;300.65
21/07/2018 11:00;294.65
21/07/2018 23:00;293.15
22/07/2018 23:00;293.25
16/07/2018 17:00;298.45
02/08/2018 11:00;301.15
10/01/2018 13:00;285.55
14/01/2018 01:00;279.95
08/01/2018 22:00;278.35
12/01/2018 10:00;276.75
09/07/2018 14:00;304.15
02/07/2018 05:00;292.55
04/07/2018 14:00;300.45
19/06/2018 17:00;300.45
04/03/2018 16:00;287.05
02/03/2018 19:00;283.85
25/02/2018 19:00;279.25
22/02/2018 22:00;276.25
25/02/2018 07:00;271.85
03/03/2018 10:00;285.75
11/04/2018 08:00;283.05
13/04/2018 05:00;281.45
18/04/2018 17:00;300.85
19/04/2018 17:00;300.05
14/04/2018 20:00;289.55
15/04/2018 05:00;282.95
15/10/2018 17:00;290.45
01/09/2018 23:00;293.65
02/09/2018 08:00;287.45
01/09/2018 14:00;298.65
08/09/2018 23:00;294.15
19/11/2018 22:00;276.15
26/11/2018 01:00;278.55
28/11/2018 01:00;282.15
16/11/2018 16:00;291.75
27/12/2018 19:00;283.85
06/10/2018 02:00;285.65
27/09/2018 02:00;291.25
27/09/2018 05:00;289.35
18/09/2018 20:00;298.95
07/12/2018 10:00;285.85
07/12/2018 13:00;286.95
06/10/2018 20:00;287.05
07/10/2018 20:00;288.15
07/10/2018 23:00;286.15
19/10/2018 11:00;288.75
20/10/2018 20:00;291.65
12/10/2018 14:00;299.45
24/10/2018 02:00;281.15
11/04/2018 11:00;285.05
24/04/2018 17:00;297.95
09/04/2018 14:00;286.15
13/04/2018 23:00;285.05
02/07/2018 23:00;294.65
22/06/2018 14:00;296.15
09/07/2018 08:00;295.65
19/06/2018 23:00;295.55
20/06/2018 02:00;292.75
28/02/2018 22:00;276.05
01/03/2018 01:00;278.35
25/02/2018 04:00;272.15
01/03/2018 22:00;283.95
05/05/2018 05:00;283.05
13/05/2018 23:00;282.75
03/05/2018 08:00;283.25
16/07/2018 14:00;299.45
11/07/2018 20:00;300.05
15/07/2018 14:00;305.25
03/01/2018 16:00;287.05
31/01/2018 19:00;281.15
14/03/2018 13:00;289.75
10/03/2018 22:00;287.15
11/03/2018 07:00;283.35
11/03/2018 13:00;289.25
19/03/2018 19:00;275.45
16/03/2018 16:00;284.55
17/03/2018 13:00;281.35
18/05/2018 11:00;292.85
17/05/2018 08:00;286.45
31/05/2018 11:00;290.55
24/05/2018 11:00;291.95
22/05/2018 14:00;296.95
10/08/2018 05:00;286.15
07/08/2018 14:00;300.15
02/08/2018 08:00;293.45
03/08/2018 20:00;306.55
06/08/2018 05:00;294.15
01/08/2018 11:00;295.95
05/01/2018 22:00;282.25
17/01/2018 16:00;283.25
08/01/2018 16:00;285.75
09/01/2018 13:00;283.75
11/01/2018 19:00;278.65
13/01/2018 07:00;276.35
06/02/2018 13:00;276.45
06/02/2018 16:00;278.25
09/02/2018 07:00;271.65
14/02/2018 01:00;275.75
18/02/2018 10:00;279.55
19/02/2018 01:00;281.95
25/03/2018 11:00;282.55
26/03/2018 05:00;282.15
04/04/2018 17:00;288.45
07/04/2018 02:00;287.65
11/06/2018 08:00;289.15
19/06/2018 02:00;288.55
09/06/2018 02:00;294.75
03/06/2018 02:00;292.65
16/06/2018 17:00;293.05
20/08/2018 02:00;290.15
20/08/2018 05:00;288.35
15/08/2018 14:00;299.85
17/08/2018 08:00;291.05
25/10/2018 23:00;285.65
28/12/2018 07:00;281.95
28/12/2018 19:00;282.95
06/10/2018 14:00;294.25
05/10/2018 11:00;292.95
03/10/2018 08:00;287.55
03/10/2018 17:00;293.75
20/09/2018 17:00;304.35
24/09/2018 23:00;287.65
26/09/2018 11:00;294.05
18/10/2018 14:00;292.15
23/10/2018 20:00;288.35
20/10/2018 11:00;287.75
16/11/2018 07:00;282.25
21/11/2018 04:00;272.05
18/11/2018 10:00;284.15
15/10/2018 02:00;287.15
16/10/2018 23:00;287.35
08/11/2018 07:00;280.15
08/11/2018 19:00;285.35
03/11/2018 13:00;285.75
29/10/2018 07:00;277.55
08/12/2018 13:00;286.35
13/12/2018 01:00;279.25
12/11/2018 19:00;284.95
22/12/2018 04:00;286.85
01/12/2018 01:00;281.95
28/11/2018 19:00;283.25
02/12/2018 16:00;286.55
15/11/2018 04:00;284.45
15/11/2018 13:00;291.15
11/11/2018 07:00;283.45
03/11/2018 10:00;280.75
04/11/2018 13:00;285.85
06/11/2018 10:00;283.75
06/11/2018 13:00;283.85
09/11/2018 16:00;287.95
16/11/2018 01:00;285.55
14/11/2018 10:00;285.15
06/09/2018 05:00;291.05
04/09/2018 08:00;287.85
06/10/2018 17:00;292.95
12/10/2018 17:00;301.25
11/10/2018 17:00;292.65
10/10/2018 11:00;291.25
09/12/2018 04:00;286.55
10/12/2018 13:00;284.35
30/12/2018 22:00;277.15
14/12/2018 07:00;277.55
29/11/2018 04:00;280.95
01/12/2018 16:00;284.45
03/12/2018 07:00;286.75
16/12/2018 13:00;283.35
01/10/2018 02:00;283.95
26/09/2018 17:00;300.25
18/09/2018 17:00;301.45
19/09/2018 02:00;292.45
27/09/2018 17:00;303.95
07/10/2018 08:00;285.65
02/10/2018 11:00;289.25
05/10/2018 17:00;301.45
03/10/2018 23:00;288.35
20/11/2018 16:00;277.25
21/11/2018 16:00;283.35
24/12/2018 19:00;283.65
17/11/2018 04:00;282.65
17/11/2018 16:00;290.55
13/10/2018 17:00;299.75
26/10/2018 08:00;285.65
24/10/2018 17:00;293.35
08/11/2018 10:00;282.15
07/11/2018 13:00;285.75
07/10/2018 02:00;286.55
08/12/2018 19:00;285.85
05/12/2018 22:00;285.85
06/12/2018 01:00;285.65
01/12/2018 07:00;282.35
07/12/2018 01:00;284.85
20/12/2018 22:00;283.95
02/12/2018 10:00;285.95
18/12/2018 01:00;279.95
18/12/2018 16:00;283.65
22/11/2018 10:00;282.65
18/12/2018 07:00;279.15
18/12/2018 10:00;279.35
14/12/2018 16:00;280.55
15/12/2018 01:00;276.05
16/12/2018 04:00;285.05
16/12/2018 16:00;284.15
21/12/2018 01:00;284.85
21/12/2018 10:00;284.95
21/12/2018 22:00;287.05
25/12/2018 10:00;281.75
27/12/2018 07:00;279.95
16/10/2018 05:00;285.05
18/11/2018 22:00;283.95
19/11/2018 01:00;280.85
19/11/2018 07:00;276.75
19/11/2018 16:00;282.25
15/10/2018 08:00;286.75
04/09/2018 02:00;292.15
12/09/2018 17:00;304.35
08/10/2018 23:00;286.35
13/10/2018 08:00;291.35
04/11/2018 07:00;277.75
30/10/2018 19:00;284.65
01/11/2018 04:00;283.25
02/11/2018 04:00;284.05
02/11/2018 10:00;283.65
07/12/2018 04:00;285.05
08/12/2018 07:00;280.75
24/11/2018 16:00;285.75
26/11/2018 16:00;284.85
03/12/2018 01:00;286.05
02/12/2018 01:00;285.25
04/08/2018 23:00;299.75
06/08/2018 17:00;309.45
