datetime;PS ATTEINTE;PS TURPE;Temperature;weekday;heure;heure minutes;month;echauffement;hm
2018-10-17 10:40:00;43.0;144;287.81666666666666;2;10;10:40;10;False;1066
2018-10-17 10:50:00;43.0;144;287.8833333333333;2;10;10:50;10;False;1083
2018-10-17 11:00:00;46.0;144;287.95;2;11;11:00;10;False;1100
2018-10-17 11:10:00;43.0;144;288.10555555555555;2;11;11:10;10;False;1116
2018-10-17 11:20:00;40.0;144;288.2611111111111;2;11;11:20;10;False;1133
2018-10-17 11:30:00;42.0;144;288.41666666666663;2;11;11:30;10;False;1150
2018-10-17 11:40:00;42.0;144;288.5722222222222;2;11;11:40;10;False;1166
2018-10-17 11:50:00;44.0;144;288.72777777777776;2;11;11:50;10;False;1183
2018-10-17 12:00:00;38.0;144;288.8833333333333;2;12;12:00;10;False;1200
2018-10-17 12:10:00;32.0;144;289.0388888888889;2;12;12:10;10;False;1216
2018-10-17 12:20:00;36.0;144;289.19444444444446;2;12;12:20;10;False;1233
2018-10-17 12:30:00;36.0;144;289.35;2;12;12:30;10;False;1250
2018-10-17 12:40:00;36.0;144;289.50555555555553;2;12;12:40;10;False;1266
2018-10-17 12:50:00;34.0;144;289.6611111111111;2;12;12:50;10;False;1283
2018-10-17 13:00:00;36.0;144;289.81666666666666;2;13;13:00;10;False;1300
2018-10-17 13:10:00;41.0;144;289.97222222222223;2;13;13:10;10;False;1316
2018-10-17 13:20:00;37.0;144;290.1277777777778;2;13;13:20;10;False;1333
2018-10-17 13:30:00;44.0;144;290.2833333333333;2;13;13:30;10;False;1350
2018-10-17 13:40:00;51.0;144;290.43888888888887;2;13;13:40;10;False;1366
2018-10-17 13:50:00;52.0;144;290.59444444444443;2;13;13:50;10;False;1383
2018-10-17 14:00:00;47.0;144;290.75;2;14;14:00;10;False;1400
2018-10-17 14:10:00;42.0;144;290.8222222222222;2;14;14:10;10;False;1416
2018-10-17 14:20:00;41.0;144;290.89444444444445;2;14;14:20;10;False;1433
2018-10-17 14:30:00;41.0;144;290.9666666666667;2;14;14:30;10;False;1450
2018-10-17 14:40:00;42.0;144;291.0388888888889;2;14;14:40;10;False;1466
2018-10-17 14:50:00;43.0;144;291.1111111111111;2;14;14:50;10;False;1483
2018-10-17 15:00:00;41.0;144;291.18333333333334;2;15;15:00;10;False;1500
2018-10-17 15:10:00;37.0;144;291.2555555555556;2;15;15:10;10;False;1516
2018-10-17 15:20:00;37.0;144;291.3277777777778;2;15;15:20;10;False;1533
2018-10-17 15:30:00;43.0;144;291.4;2;15;15:30;10;False;1550
2018-10-17 15:40:00;36.0;144;291.47222222222223;2;15;15:40;10;False;1566
2018-10-17 15:50:00;35.0;144;291.5444444444445;2;15;15:50;10;False;1583
2018-10-17 16:00:00;41.0;144;291.6166666666667;2;16;16:00;10;False;1600
2018-10-17 16:10:00;35.0;144;291.68888888888887;2;16;16:10;10;False;1616
2018-10-17 16:20:00;35.0;144;291.7611111111111;2;16;16:20;10;False;1633
2018-10-17 16:30:00;32.0;144;291.83333333333337;2;16;16:30;10;False;1650
2018-10-17 16:40:00;26.0;144;291.90555555555557;2;16;16:40;10;False;1666
2018-10-17 16:50:00;28.0;144;291.97777777777776;2;16;16:50;10;False;1683
2018-10-17 17:00:00;26.0;144;292.05;2;17;17:00;10;False;1700
2018-10-17 17:10:00;25.0;144;291.90555555555557;2;17;17:10;10;False;1716
2018-10-17 17:20:00;19.0;144;291.7611111111111;2;17;17:20;10;False;1733
2018-10-17 17:30:00;18.0;144;291.6166666666667;2;17;17:30;10;False;1750
2018-10-17 17:40:00;18.0;144;291.47222222222223;2;17;17:40;10;False;1766
2018-10-17 17:50:00;17.0;144;291.3277777777778;2;17;17:50;10;False;1783
2018-10-17 18:00:00;16.0;144;291.18333333333334;2;18;18:00;10;False;1800
2018-10-17 18:10:00;15.0;144;291.0388888888889;2;18;18:10;10;False;1816
2018-10-17 18:20:00;15.0;144;290.89444444444445;2;18;18:20;10;False;1833
2018-10-17 18:30:00;13.0;144;290.75;2;18;18:30;10;False;1850
2018-10-17 18:40:00;15.0;144;290.60555555555555;2;18;18:40;10;False;1866
2018-10-17 18:50:00;15.0;144;290.4611111111111;2;18;18:50;10;False;1883
2018-10-17 19:00:00;14.0;144;290.31666666666666;2;19;19:00;10;False;1900
2018-10-17 19:10:00;17.0;144;290.1722222222222;2;19;19:10;10;False;1916
2018-10-17 19:20:00;15.0;144;290.02777777777777;2;19;19:20;10;False;1933
2018-10-17 19:30:00;16.0;144;289.8833333333333;2;19;19:30;10;False;1950
2018-10-17 19:40:00;17.0;144;289.7388888888889;2;19;19:40;10;False;1966
2018-10-17 19:50:00;17.0;144;289.59444444444443;2;19;19:50;10;False;1983
2018-10-17 20:00:00;17.0;144;289.45;2;20;20:00;10;False;2000
2018-10-17 20:10:00;18.0;144;289.38888888888886;2;20;20:10;10;False;2016
2018-10-17 20:20:00;17.0;144;289.3277777777778;2;20;20:20;10;False;2033
2018-10-17 20:30:00;14.0;144;289.26666666666665;2;20;20:30;10;False;2050
2018-10-17 20:40:00;13.0;144;289.2055555555556;2;20;20:40;10;False;2066
2018-10-17 20:50:00;13.0;144;289.14444444444445;2;20;20:50;10;False;2083
2018-10-17 21:00:00;14.0;144;289.0833333333333;2;21;21:00;10;False;2100
2018-10-17 21:10:00;14.0;144;289.02222222222224;2;21;21:10;10;False;2116
2018-10-17 21:20:00;12.0;144;288.9611111111111;2;21;21:20;10;False;2133
2018-10-17 21:30:00;11.0;144;288.9;2;21;21:30;10;False;2150
2018-10-17 21:40:00;13.0;144;288.8388888888889;2;21;21:40;10;False;2166
2018-10-17 21:50:00;14.0;144;288.77777777777777;2;21;21:50;10;False;2183
2018-10-17 22:00:00;13.0;144;288.7166666666667;2;22;22:00;10;False;2200
2018-10-17 22:10:00;12.0;144;288.65555555555557;2;22;22:10;10;False;2216
2018-10-17 22:20:00;13.0;144;288.59444444444443;2;22;22:20;10;False;2233
2018-10-17 22:30:00;11.0;144;288.53333333333336;2;22;22:30;10;False;2250
2018-10-17 22:40:00;12.0;144;288.47222222222223;2;22;22:40;10;False;2266
2018-10-17 22:50:00;11.0;144;288.41111111111115;2;22;22:50;10;False;2283
2018-10-17 23:00:00;11.0;144;288.35;2;23;23:00;10;False;2300
2018-10-17 23:10:00;12.0;144;288.3277777777778;2;23;23:10;10;False;2316
2018-10-17 23:20:00;13.0;144;288.3055555555556;2;23;23:20;10;False;2333
2018-10-17 23:30:00;13.0;144;288.28333333333336;2;23;23:30;10;False;2350
2018-10-17 23:40:00;10.0;144;288.2611111111111;2;23;23:40;10;False;2366
2018-10-17 23:50:00;11.0;144;288.2388888888889;2;23;23:50;10;False;2383
2018-10-18 00:00:00;10.0;144;288.2166666666667;3;0;00:00;10;False;0
2018-10-18 00:10:00;11.0;144;288.19444444444446;3;0;00:10;10;False;16
2018-10-18 00:20:00;10.0;144;288.1722222222222;3;0;00:20;10;False;33
2018-10-18 00:30:00;12.0;144;288.15;3;0;00:30;10;False;50
2018-10-18 00:40:00;10.0;144;288.1277777777778;3;0;00:40;10;False;66
2018-10-18 00:50:00;11.0;144;288.10555555555555;3;0;00:50;10;False;83
2018-10-18 01:00:00;10.0;144;288.0833333333333;3;1;01:00;10;False;100
2018-10-18 01:10:00;12.0;144;288.06111111111113;3;1;01:10;10;False;116
2018-10-18 01:20:00;12.0;144;288.0388888888889;3;1;01:20;10;False;133
2018-10-18 01:30:00;11.0;144;288.01666666666665;3;1;01:30;10;False;150
2018-10-18 01:40:00;12.0;144;287.9944444444444;3;1;01:40;10;False;166
2018-10-18 01:50:00;10.0;144;287.97222222222223;3;1;01:50;10;False;183
2018-10-18 02:00:00;12.0;144;287.95;3;2;02:00;10;False;200
2018-10-18 02:10:00;11.0;144;287.9222222222222;3;2;02:10;10;False;216
2018-10-18 02:20:00;11.0;144;287.89444444444445;3;2;02:20;10;False;233
2018-10-18 02:30:00;10.0;144;287.8666666666667;3;2;02:30;10;False;250
2018-10-18 02:40:00;11.0;144;287.8388888888889;3;2;02:40;10;False;266
2018-10-18 02:50:00;11.0;144;287.8111111111111;3;2;02:50;10;False;283
2018-10-18 03:00:00;11.0;144;287.7833333333333;3;3;03:00;10;False;300
2018-10-18 03:10:00;11.0;144;287.75555555555553;3;3;03:10;10;False;316
2018-10-18 03:20:00;12.0;144;287.72777777777776;3;3;03:20;10;False;333
2018-10-18 03:30:00;10.0;144;287.7;3;3;03:30;10;False;350
2018-10-18 03:40:00;11.0;144;287.6722222222222;3;3;03:40;10;False;366
2018-10-18 03:50:00;10.0;144;287.64444444444445;3;3;03:50;10;False;383
2018-10-18 04:00:00;12.0;144;287.6166666666667;3;4;04:00;10;False;400
2018-10-18 04:10:00;11.0;144;287.5888888888889;3;4;04:10;10;False;416
2018-10-18 04:20:00;11.0;144;287.5611111111111;3;4;04:20;10;False;433
2018-10-18 04:30:00;12.0;144;287.5333333333333;3;4;04:30;10;False;450
2018-10-18 04:40:00;11.0;144;287.50555555555553;3;4;04:40;10;False;466
2018-10-18 04:50:00;11.0;144;287.47777777777776;3;4;04:50;10;False;483
2018-10-18 05:00:00;11.0;144;287.45;3;5;05:00;10;False;500
2018-10-18 05:10:00;12.0;144;287.43333333333334;3;5;05:10;10;False;516
2018-10-18 05:20:00;12.0;144;287.41666666666663;3;5;05:20;10;False;533
2018-10-18 05:30:00;10.0;144;287.4;3;5;05:30;10;False;550
2018-10-18 05:40:00;11.0;144;287.3833333333333;3;5;05:40;10;False;566
2018-10-18 05:50:00;11.0;144;287.3666666666667;3;5;05:50;10;False;583
2018-10-18 06:00:00;19.0;144;287.34999999999997;3;6;06:00;10;False;600
2018-10-18 06:10:00;20.0;144;287.3333333333333;3;6;06:10;10;False;616
2018-10-18 06:20:00;20.0;144;287.31666666666666;3;6;06:20;10;False;633
2018-10-18 06:30:00;20.0;144;287.29999999999995;3;6;06:30;10;False;650
2018-10-18 06:40:00;20.0;144;287.2833333333333;3;6;06:40;10;False;666
2018-10-18 06:50:00;21.0;144;287.26666666666665;3;6;06:50;10;False;683
2018-10-18 07:00:00;20.0;144;287.25;3;7;07:00;10;False;700
2018-10-18 07:10:00;21.0;144;287.2333333333333;3;7;07:10;10;False;716
2018-10-18 07:20:00;23.0;144;287.21666666666664;3;7;07:20;10;False;733
2018-10-18 07:30:00;22.0;144;287.2;3;7;07:30;10;False;750
2018-10-18 07:40:00;28.0;144;287.18333333333334;3;7;07:40;10;False;766
2018-10-18 07:50:00;38.0;144;287.16666666666663;3;7;07:50;10;False;783
2018-10-18 08:00:00;37.0;144;287.15;3;8;08:00;10;False;800
2018-10-18 08:10:00;38.0;144;287.29999999999995;3;8;08:10;10;False;816
2018-10-18 08:20:00;41.0;144;287.45;3;8;08:20;10;False;833
2018-10-18 08:30:00;43.0;144;287.59999999999997;3;8;08:30;10;False;850
2018-10-18 08:40:00;57.0;144;287.75;3;8;08:40;10;False;866
2018-10-18 08:50:00;53.0;144;287.9;3;8;08:50;10;False;883
2018-10-18 09:00:00;42.0;144;288.05;3;9;09:00;10;False;900
2018-10-18 09:10:00;42.0;144;288.2;3;9;09:10;10;False;916
2018-10-18 09:20:00;44.0;144;288.35;3;9;09:20;10;False;933
2018-10-18 09:30:00;44.0;144;288.5;3;9;09:30;10;False;950
2018-10-18 09:40:00;42.0;144;288.65;3;9;09:40;10;False;966
2018-10-18 09:50:00;45.0;144;288.8;3;9;09:50;10;False;983
2018-10-18 10:00:00;48.0;144;288.95;3;10;10:00;10;False;1000
2018-10-18 10:10:00;52.0;144;289.1;3;10;10:10;10;False;1016
2018-10-18 10:20:00;60.0;144;289.25;3;10;10:20;10;False;1033
2018-10-18 10:30:00;56.0;144;289.40000000000003;3;10;10:30;10;False;1050
2018-10-18 10:40:00;50.0;144;289.55;3;10;10:40;10;False;1066
2018-10-18 10:50:00;47.0;144;289.70000000000005;3;10;10:50;10;False;1083
2018-10-18 11:00:00;45.0;144;289.85;3;11;11:00;10;False;1100
2018-10-18 11:10:00;44.0;144;289.9777777777778;3;11;11:10;10;False;1116
2018-10-18 11:20:00;43.0;144;290.10555555555555;3;11;11:20;10;False;1133
2018-10-18 11:30:00;40.0;144;290.23333333333335;3;11;11:30;10;False;1150
2018-10-18 11:40:00;37.0;144;290.36111111111114;3;11;11:40;10;False;1166
2018-10-18 11:50:00;39.0;144;290.4888888888889;3;11;11:50;10;False;1183
2018-10-18 12:00:00;32.0;144;290.6166666666667;3;12;12:00;10;False;1200
2018-10-18 12:10:00;34.0;144;290.74444444444447;3;12;12:10;10;False;1216
2018-10-18 12:20:00;30.0;144;290.8722222222222;3;12;12:20;10;False;1233
2018-10-18 12:30:00;32.0;144;291.0;3;12;12:30;10;False;1250
2018-10-18 12:40:00;31.0;144;291.1277777777778;3;12;12:40;10;False;1266
2018-10-18 12:50:00;32.0;144;291.25555555555553;3;12;12:50;10;False;1283
2018-10-18 13:00:00;35.0;144;291.3833333333333;3;13;13:00;10;False;1300
2018-10-18 13:10:00;35.0;144;291.5111111111111;3;13;13:10;10;False;1316
2018-10-18 13:20:00;39.0;144;291.63888888888886;3;13;13:20;10;False;1333
2018-10-18 13:30:00;36.0;144;291.76666666666665;3;13;13:30;10;False;1350
2018-10-18 13:40:00;39.0;144;291.89444444444445;3;13;13:40;10;False;1366
2018-10-18 13:50:00;43.0;144;292.0222222222222;3;13;13:50;10;False;1383
2018-10-18 14:00:00;43.0;144;292.15;3;14;14:00;10;False;1400
2018-10-18 14:10:00;38.0;144;292.27777777777777;3;14;14:10;10;False;1416
2018-10-18 14:20:00;40.0;144;292.4055555555555;3;14;14:20;10;False;1433
2018-10-18 14:30:00;42.0;144;292.5333333333333;3;14;14:30;10;False;1450
2018-10-18 14:40:00;41.0;144;292.6611111111111;3;14;14:40;10;False;1466
2018-10-18 14:50:00;41.0;144;292.7888888888889;3;14;14:50;10;False;1483
2018-10-18 15:00:00;41.0;144;292.91666666666663;3;15;15:00;10;False;1500
2018-10-18 15:10:00;40.0;144;293.0444444444444;3;15;15:10;10;False;1516
2018-10-18 15:20:00;42.0;144;293.1722222222222;3;15;15:20;10;False;1533
2018-10-18 15:30:00;43.0;144;293.29999999999995;3;15;15:30;10;False;1550
2018-10-18 15:40:00;37.0;144;293.42777777777775;3;15;15:40;10;False;1566
2018-10-18 15:50:00;38.0;144;293.55555555555554;3;15;15:50;10;False;1583
2018-10-18 16:00:00;35.0;144;293.68333333333334;3;16;16:00;10;False;1600
2018-10-18 16:10:00;35.0;144;293.8111111111111;3;16;16:10;10;False;1616
2018-10-18 16:20:00;36.0;144;293.93888888888887;3;16;16:20;10;False;1633
2018-10-18 16:30:00;30.0;144;294.06666666666666;3;16;16:30;10;False;1650
2018-10-18 16:40:00;26.0;144;294.19444444444446;3;16;16:40;10;False;1666
2018-10-18 16:50:00;28.0;144;294.3222222222222;3;16;16:50;10;False;1683
2018-10-18 17:00:00;26.0;144;294.45;3;17;17:00;10;False;1700
2018-10-18 17:10:00;27.0;144;294.22222222222223;3;17;17:10;10;False;1716
2018-10-18 17:20:00;22.0;144;293.9944444444444;3;17;17:20;10;False;1733
2018-10-18 17:30:00;20.0;144;293.76666666666665;3;17;17:30;10;False;1750
2018-10-18 17:40:00;20.0;144;293.5388888888889;3;17;17:40;10;False;1766
2018-10-18 17:50:00;19.0;144;293.31111111111113;3;17;17:50;10;False;1783
2018-10-18 18:00:00;20.0;144;293.0833333333333;3;18;18:00;10;False;1800
2018-10-18 18:10:00;19.0;144;292.85555555555555;3;18;18:10;10;False;1816
2018-10-18 18:20:00;18.0;144;292.6277777777778;3;18;18:20;10;False;1833
2018-10-18 18:30:00;18.0;144;292.4;3;18;18:30;10;False;1850
2018-10-18 18:40:00;16.0;144;292.1722222222222;3;18;18:40;10;False;1866
2018-10-18 18:50:00;19.0;144;291.94444444444446;3;18;18:50;10;False;1883
2018-10-18 19:00:00;18.0;144;291.7166666666667;3;19;19:00;10;False;1900
2018-10-18 19:10:00;22.0;144;291.4888888888889;3;19;19:10;10;False;1916
2018-10-18 19:20:00;18.0;144;291.2611111111111;3;19;19:20;10;False;1933
2018-10-18 19:30:00;21.0;144;291.03333333333336;3;19;19:30;10;False;1950
2018-10-18 19:40:00;20.0;144;290.8055555555556;3;19;19:40;10;False;1966
2018-10-18 19:50:00;19.0;144;290.5777777777778;3;19;19:50;10;False;1983
2018-10-18 20:00:00;18.0;144;290.35;3;20;20:00;10;False;2000
2018-10-18 20:10:00;19.0;144;290.2777777777778;3;20;20:10;10;False;2016
2018-10-18 20:20:00;19.0;144;290.2055555555556;3;20;20:20;10;False;2033
2018-10-18 20:30:00;20.0;144;290.1333333333333;3;20;20:30;10;False;2050
2018-10-18 20:40:00;19.0;144;290.06111111111113;3;20;20:40;10;False;2066
2018-10-18 20:50:00;17.0;144;289.98888888888894;3;20;20:50;10;False;2083
2018-10-18 21:00:00;18.0;144;289.9166666666667;3;21;21:00;10;False;2100
2018-10-18 21:10:00;18.0;144;289.84444444444443;3;21;21:10;10;False;2116
2018-10-18 21:20:00;18.0;144;289.77222222222224;3;21;21:20;10;False;2133
2018-10-18 21:30:00;17.0;144;289.70000000000005;3;21;21:30;10;False;2150
2018-10-18 21:40:00;18.0;144;289.6277777777778;3;21;21:40;10;False;2166
2018-10-18 21:50:00;18.0;144;289.55555555555554;3;21;21:50;10;False;2183
2018-10-18 22:00:00;20.0;144;289.48333333333335;3;22;22:00;10;False;2200
2018-10-18 22:10:00;19.0;144;289.41111111111115;3;22;22:10;10;False;2216
2018-10-18 22:20:00;17.0;144;289.3388888888889;3;22;22:20;10;False;2233
2018-10-18 22:30:00;18.0;144;289.26666666666665;3;22;22:30;10;False;2250
2018-10-18 22:40:00;18.0;144;289.19444444444446;3;22;22:40;10;False;2266
2018-10-18 22:50:00;12.0;144;289.12222222222226;3;22;22:50;10;False;2283
2018-10-18 23:00:00;12.0;144;289.05;3;23;23:00;10;False;2300
2018-10-18 23:10:00;10.0;144;288.9555555555556;3;23;23:10;10;False;2316
2018-10-18 23:20:00;11.0;144;288.86111111111114;3;23;23:20;10;False;2333
2018-10-18 23:30:00;11.0;144;288.76666666666665;3;23;23:30;10;False;2350
2018-10-18 23:40:00;11.0;144;288.6722222222222;3;23;23:40;10;False;2366
2018-10-18 23:50:00;12.0;144;288.5777777777778;3;23;23:50;10;False;2383
2018-10-19 00:00:00;11.0;144;288.48333333333335;4;0;00:00;10;False;0
2018-10-19 00:10:00;11.0;144;288.3888888888889;4;0;00:10;10;False;16
2018-10-19 00:20:00;11.0;144;288.2944444444445;4;0;00:20;10;False;33
2018-10-19 00:30:00;11.0;144;288.20000000000005;4;0;00:30;10;False;50
2018-10-19 00:40:00;11.0;144;288.10555555555555;4;0;00:40;10;False;66
2018-10-19 00:50:00;10.0;144;288.0111111111111;4;0;00:50;10;False;83
2018-10-19 01:00:00;11.0;144;287.9166666666667;4;1;01:00;10;False;100
2018-10-19 01:10:00;10.0;144;287.82222222222225;4;1;01:10;10;False;116
2018-10-19 01:20:00;13.0;144;287.7277777777778;4;1;01:20;10;False;133
2018-10-19 01:30:00;11.0;144;287.6333333333333;4;1;01:30;10;False;150
2018-10-19 01:40:00;11.0;144;287.5388888888889;4;1;01:40;10;False;166
2018-10-19 01:50:00;11.0;144;287.44444444444446;4;1;01:50;10;False;183
2018-10-19 02:00:00;11.0;144;287.35;4;2;02:00;10;False;200
2018-10-19 02:10:00;11.0;144;287.2944444444445;4;2;02:10;10;False;216
2018-10-19 02:20:00;12.0;144;287.23888888888894;4;2;02:20;10;False;233
2018-10-19 02:30:00;11.0;144;287.18333333333334;4;2;02:30;10;False;250
2018-10-19 02:40:00;12.0;144;287.1277777777778;4;2;02:40;10;False;266
2018-10-19 02:50:00;11.0;144;287.07222222222225;4;2;02:50;10;False;283
2018-10-19 03:00:00;12.0;144;287.0166666666667;4;3;03:00;10;False;300
2018-10-19 03:10:00;11.0;144;286.9611111111111;4;3;03:10;10;False;316
2018-10-19 03:20:00;11.0;144;286.90555555555557;4;3;03:20;10;False;333
2018-10-19 03:30:00;10.0;144;286.85;4;3;03:30;10;False;350
2018-10-19 03:40:00;11.0;144;286.7944444444445;4;3;03:40;10;False;366
2018-10-19 03:50:00;10.0;144;286.73888888888894;4;3;03:50;10;False;383
2018-10-19 04:00:00;12.0;144;286.68333333333334;4;4;04:00;10;False;400
2018-10-19 04:10:00;10.0;144;286.6277777777778;4;4;04:10;10;False;416
2018-10-19 04:20:00;11.0;144;286.57222222222225;4;4;04:20;10;False;433
2018-10-19 04:30:00;11.0;144;286.5166666666667;4;4;04:30;10;False;450
2018-10-19 04:40:00;14.0;144;286.4611111111111;4;4;04:40;10;False;466
2018-10-19 04:50:00;14.0;144;286.40555555555557;4;4;04:50;10;False;483
2018-10-19 05:00:00;12.0;144;286.35;4;5;05:00;10;False;500
2018-10-19 05:10:00;12.0;144;286.2944444444445;4;5;05:10;10;False;516
2018-10-19 05:20:00;12.0;144;286.23888888888894;4;5;05:20;10;False;533
2018-10-19 05:30:00;11.0;144;286.18333333333334;4;5;05:30;10;False;550
2018-10-19 05:40:00;11.0;144;286.1277777777778;4;5;05:40;10;False;566
2018-10-19 05:50:00;10.0;144;286.07222222222225;4;5;05:50;10;False;583
2018-10-19 06:00:00;19.0;144;286.0166666666667;4;6;06:00;10;False;600
2018-10-19 06:10:00;20.0;144;285.9611111111111;4;6;06:10;10;False;616
2018-10-19 06:20:00;20.0;144;285.90555555555557;4;6;06:20;10;False;633
2018-10-19 06:30:00;19.0;144;285.85;4;6;06:30;10;False;650
2018-10-19 06:40:00;20.0;144;285.7944444444445;4;6;06:40;10;False;666
2018-10-19 06:50:00;21.0;144;285.73888888888894;4;6;06:50;10;False;683
2018-10-19 07:00:00;22.0;144;285.68333333333334;4;7;07:00;10;False;700
2018-10-19 07:10:00;24.0;144;285.6277777777778;4;7;07:10;10;False;716
2018-10-19 07:20:00;21.0;144;285.57222222222225;4;7;07:20;10;False;733
2018-10-19 07:30:00;22.0;144;285.5166666666667;4;7;07:30;10;False;750
2018-10-19 07:40:00;30.0;144;285.4611111111111;4;7;07:40;10;False;766
2018-10-19 07:50:00;32.0;144;285.40555555555557;4;7;07:50;10;False;783
2018-10-19 08:00:00;41.0;144;285.35;4;8;08:00;10;False;800
2018-10-19 08:10:00;39.0;144;285.5388888888889;4;8;08:10;10;False;816
2018-10-19 08:20:00;43.0;144;285.7277777777778;4;8;08:20;10;False;833
2018-10-19 08:30:00;50.0;144;285.9166666666667;4;8;08:30;10;False;850
2018-10-19 08:40:00;50.0;144;286.10555555555555;4;8;08:40;10;False;866
2018-10-19 08:50:00;52.0;144;286.2944444444445;4;8;08:50;10;False;883
2018-10-19 09:00:00;57.0;144;286.48333333333335;4;9;09:00;10;False;900
2018-10-19 09:10:00;48.0;144;286.6722222222222;4;9;09:10;10;False;916
2018-10-19 09:20:00;49.0;144;286.86111111111114;4;9;09:20;10;False;933
2018-10-19 09:30:00;45.0;144;287.05;4;9;09:30;10;False;950
2018-10-19 09:40:00;45.0;144;287.2388888888889;4;9;09:40;10;False;966
2018-10-19 09:50:00;49.0;144;287.4277777777778;4;9;09:50;10;False;983
2018-10-19 10:00:00;53.0;144;287.6166666666667;4;10;10:00;10;False;1000
2018-10-19 10:10:00;41.0;144;287.80555555555554;4;10;10:10;10;False;1016
2018-10-19 10:20:00;51.0;144;287.99444444444447;4;10;10:20;10;False;1033
2018-10-19 10:30:00;53.0;144;288.18333333333334;4;10;10:30;10;False;1050
2018-10-19 10:40:00;48.0;144;288.3722222222222;4;10;10:40;10;False;1066
2018-10-19 10:50:00;46.0;144;288.56111111111113;4;10;10:50;10;False;1083
2018-10-19 11:00:00;42.0;144;288.75;4;11;11:00;10;False;1100
2018-10-19 11:10:00;44.0;144;288.99444444444447;4;11;11:10;10;False;1116
2018-10-19 11:20:00;39.0;144;289.2388888888889;4;11;11:20;10;False;1133
2018-10-19 11:30:00;39.0;144;289.48333333333335;4;11;11:30;10;False;1150
2018-10-19 11:40:00;49.0;144;289.72777777777776;4;11;11:40;10;False;1166
2018-10-19 11:50:00;37.0;144;289.97222222222223;4;11;11:50;10;False;1183
2018-10-19 12:00:00;33.0;144;290.21666666666664;4;12;12:00;10;False;1200
2018-10-19 12:10:00;31.0;144;290.4611111111111;4;12;12:10;10;False;1216
2018-10-19 12:20:00;34.0;144;290.7055555555555;4;12;12:20;10;False;1233
2018-10-19 12:30:00;32.0;144;290.95;4;12;12:30;10;False;1250
2018-10-19 12:40:00;30.0;144;291.19444444444446;4;12;12:40;10;False;1266
2018-10-19 12:50:00;31.0;144;291.43888888888887;4;12;12:50;10;False;1283
2018-10-19 13:00:00;31.0;144;291.68333333333334;4;13;13:00;10;False;1300
2018-10-19 13:10:00;31.0;144;291.92777777777775;4;13;13:10;10;False;1316
2018-10-19 13:20:00;32.0;144;292.1722222222222;4;13;13:20;10;False;1333
2018-10-19 13:30:00;37.0;144;292.41666666666663;4;13;13:30;10;False;1350
2018-10-19 13:40:00;36.0;144;292.6611111111111;4;13;13:40;10;False;1366
2018-10-19 13:50:00;38.0;144;292.9055555555555;4;13;13:50;10;False;1383
2018-10-19 14:00:00;36.0;144;293.15;4;14;14:00;10;False;1400
2018-10-19 14:10:00;33.0;144;293.2722222222222;4;14;14:10;10;False;1416
2018-10-19 14:20:00;32.0;144;293.39444444444445;4;14;14:20;10;False;1433
2018-10-19 14:30:00;32.0;144;293.51666666666665;4;14;14:30;10;False;1450
2018-10-19 14:40:00;31.0;144;293.63888888888886;4;14;14:40;10;False;1466
2018-10-19 14:50:00;31.0;144;293.7611111111111;4;14;14:50;10;False;1483
2018-10-19 15:00:00;31.0;144;293.8833333333333;4;15;15:00;10;False;1500
2018-10-19 15:10:00;33.0;144;294.00555555555553;4;15;15:10;10;False;1516
2018-10-19 15:20:00;34.0;144;294.1277777777778;4;15;15:20;10;False;1533
2018-10-19 15:30:00;34.0;144;294.25;4;15;15:30;10;False;1550
2018-10-19 15:40:00;33.0;144;294.3722222222222;4;15;15:40;10;False;1566
2018-10-19 15:50:00;33.0;144;294.49444444444447;4;15;15:50;10;False;1583
2018-10-19 16:00:00;33.0;144;294.6166666666667;4;16;16:00;10;False;1600
2018-10-19 16:10:00;32.0;144;294.7388888888889;4;16;16:10;10;False;1616
2018-10-19 16:20:00;31.0;144;294.86111111111114;4;16;16:20;10;False;1633
2018-10-19 16:30:00;29.0;144;294.98333333333335;4;16;16:30;10;False;1650
2018-10-19 16:40:00;26.0;144;295.10555555555555;4;16;16:40;10;False;1666
2018-10-19 16:50:00;25.0;144;295.2277777777778;4;16;16:50;10;False;1683
2018-10-19 17:00:00;21.0;144;295.35;4;17;17:00;10;False;1700
2018-10-19 17:10:00;23.0;144;295.1333333333333;4;17;17:10;10;False;1716
2018-10-19 17:20:00;19.0;144;294.9166666666667;4;17;17:20;10;False;1733
2018-10-19 17:30:00;18.0;144;294.70000000000005;4;17;17:30;10;False;1750
2018-10-19 17:40:00;19.0;144;294.48333333333335;4;17;17:40;10;False;1766
2018-10-19 17:50:00;17.0;144;294.26666666666665;4;17;17:50;10;False;1783
2018-10-19 18:00:00;18.0;144;294.05;4;18;18:00;10;False;1800
2018-10-19 18:10:00;17.0;144;293.83333333333337;4;18;18:10;10;False;1816
2018-10-19 18:20:00;17.0;144;293.6166666666667;4;18;18:20;10;False;1833
2018-10-19 18:30:00;17.0;144;293.4;4;18;18:30;10;False;1850
2018-10-19 18:40:00;17.0;144;293.18333333333334;4;18;18:40;10;False;1866
2018-10-19 18:50:00;16.0;144;292.9666666666667;4;18;18:50;10;False;1883
2018-10-19 19:00:00;15.0;144;292.75;4;19;19:00;10;False;1900
