datetime;PS ATTEINTE;PS TURPE;Temperature;echauffement;heure;heure minutes;hm;month;weekday
2018-08-12 17:30:00;13.0;;303.03333333333336;False;17;17:30;1750;8;6
2018-08-12 17:40:00;13.0;;302.6944444444445;False;17;17:40;1766;8;6
2018-08-12 17:50:00;13.0;;302.35555555555555;False;17;17:50;1783;8;6
2018-08-12 18:00:00;12.38888888888889;;302.01666666666665;False;18;18:00;1800;8;6
2018-08-12 18:10:00;11.666666666666666;;301.6777777777778;False;18;18:10;1816;8;6
2018-08-12 18:20:00;12.689655172413794;;301.3388888888889;False;18;18:20;1833;8;6
2018-08-12 18:30:00;13.0;;301.0;False;18;18:30;1850;8;6
2018-08-12 18:40:00;12.0;;300.6611111111111;False;18;18:40;1866;8;6
2018-08-12 18:50:00;12.689655172413794;;300.3222222222222;False;18;18:50;1883;8;6
2018-08-12 19:00:00;12.636363636363637;;299.98333333333335;False;19;19:00;1900;8;6
2018-08-12 19:10:00;12.666666666666666;;299.64444444444445;False;19;19:10;1916;8;6
2018-08-12 19:20:00;12.636363636363637;;299.3055555555556;False;19;19:20;1933;8;6
2018-08-12 19:30:00;12.423076923076923;;298.96666666666664;False;19;19:30;1950;8;6
2018-08-12 19:40:00;12.470588235294118;;298.62777777777785;False;19;19:40;1966;8;6
2018-08-12 19:50:00;12.470588235294118;;298.2888888888889;False;19;19:50;1983;8;6
2018-08-12 20:00:00;14.0;;297.95;False;20;20:00;2000;8;6
2018-08-12 20:10:00;13.0;;297.8055555555556;False;20;20:10;2016;8;6
2018-08-12 20:20:00;13.0;;297.6611111111111;False;20;20:20;2033;8;6
2018-08-12 20:30:00;13.0;;297.51666666666665;False;20;20:30;2050;8;6
2018-08-12 20:40:00;13.0;;297.37222222222215;False;20;20:40;2066;8;6
2018-08-12 20:50:00;13.0;;297.22777777777776;False;20;20:50;2083;8;6
2018-08-12 21:00:00;13.0;;297.0833333333333;False;21;21:00;2100;8;6
2018-08-12 21:10:00;14.0;;296.93888888888887;False;21;21:10;2116;8;6
2018-08-12 21:20:00;13.0;;296.79444444444437;False;21;21:20;2133;8;6
2018-08-12 21:30:00;13.0;;296.65;False;21;21:30;2150;8;6
2018-08-12 21:40:00;14.0;;296.5055555555556;False;21;21:40;2166;8;6
2018-08-12 21:50:00;14.0;;296.3611111111112;False;21;21:50;2183;8;6
2018-08-12 22:00:00;13.0;;296.2166666666667;False;22;22:00;2200;8;6
2018-08-12 22:10:00;13.0;;296.07222222222225;False;22;22:10;2216;8;6
2018-08-12 22:20:00;13.0;;295.9277777777778;False;22;22:20;2233;8;6
2018-08-12 22:30:00;16.0;;295.78333333333336;False;22;22:30;2250;8;6
2018-08-12 22:40:00;12.5;;295.6388888888889;False;22;22:40;2266;8;6
2018-08-12 22:50:00;12.5;;295.4944444444445;False;22;22:50;2283;8;6
2018-08-12 23:00:00;12.5;;295.35;False;23;23:00;2300;8;6
2018-08-12 23:10:00;12.5;;295.3;False;23;23:10;2316;8;6
2018-08-12 23:20:00;12.0;;295.25;False;23;23:20;2333;8;6
2018-08-12 23:30:00;12.0;;295.2000000000001;False;23;23:30;2350;8;6
2018-08-12 23:40:00;12.0;;295.1500000000001;False;23;23:40;2366;8;6
2018-08-12 23:50:00;12.0;;295.1;False;23;23:50;2383;8;6
2018-08-13 00:00:00;18.0;;295.05;False;0;00:00;0;8;0
2018-08-13 00:10:00;13.0;;295.0;False;0;00:10;16;8;0
2018-08-13 00:20:00;13.685714285714285;;294.95;False;0;00:20;33;8;0
2018-08-13 00:30:00;13.25;;294.9;False;0;00:30;50;8;0
2018-08-13 00:40:00;13.25;;294.85;False;0;00:40;66;8;0
2018-08-13 00:50:00;13.125;;294.8;False;0;00:50;83;8;0
2018-08-13 01:00:00;12.75;;294.75;False;1;01:00;100;8;0
2018-08-13 01:10:00;13.125;;294.7;False;1;01:10;116;8;0
2018-08-13 01:20:00;13.125;;294.65;False;1;01:20;133;8;0
2018-08-13 01:30:00;13.45;;294.6;False;1;01:30;150;8;0
2018-08-13 01:40:00;13.125;;294.55;False;1;01:40;166;8;0
2018-08-13 01:50:00;13.125;;294.5;False;1;01:50;183;8;0
2018-08-13 02:00:00;13.125;;294.45;False;2;02:00;200;8;0
2018-08-13 02:10:00;13.125;;294.4055555555556;False;2;02:10;216;8;0
2018-08-13 02:20:00;13.125;;294.3611111111111;False;2;02:20;233;8;0
2018-08-13 02:30:00;13.125;;294.31666666666666;False;2;02:30;250;8;0
2018-08-13 02:40:00;13.0;;294.2722222222222;False;2;02:40;266;8;0
2018-08-13 02:50:00;13.125;;294.22777777777776;False;2;02:50;283;8;0
2018-08-13 03:00:00;13.125;;294.18333333333334;False;3;03:00;300;8;0
2018-08-13 03:10:00;13.0;;294.1388888888889;False;3;03:10;316;8;0
2018-08-13 03:20:00;13.0;;294.09444444444443;False;3;03:20;333;8;0
2018-08-13 03:30:00;13.0;;294.0499999999999;False;3;03:30;350;8;0
2018-08-13 03:40:00;13.0;;294.0055555555556;False;3;03:40;366;8;0
2018-08-13 03:50:00;13.125;;293.9611111111111;False;3;03:50;383;8;0
2018-08-13 04:00:00;12.666666666666666;;293.91666666666663;False;4;04:00;400;8;0
2018-08-13 04:10:00;12.666666666666666;;293.87222222222215;False;4;04:10;416;8;0
2018-08-13 04:20:00;12.666666666666666;;293.82777777777784;False;4;04:20;433;8;0
2018-08-13 04:30:00;12.666666666666666;;293.7833333333333;False;4;04:30;450;8;0
2018-08-13 04:40:00;13.466666666666667;;293.7388888888889;False;4;04:40;466;8;0
2018-08-13 04:50:00;13.466666666666667;;293.6944444444444;False;4;04:50;483;8;0
2018-08-13 05:00:00;13.466666666666667;;293.65;False;5;05:00;500;8;0
2018-08-13 05:10:00;14.0;;293.60555555555555;False;5;05:10;516;8;0
2018-08-13 05:20:00;13.466666666666667;;293.56111111111113;False;5;05:20;533;8;0
2018-08-13 05:30:00;13.0;;293.51666666666665;False;5;05:30;550;8;0
2018-08-13 05:40:00;13.0;;293.47222222222223;False;5;05:40;566;8;0
2018-08-13 05:50:00;12.736842105263158;;293.42777777777775;False;5;05:50;583;8;0
2018-08-13 06:00:00;19.0;;293.3833333333333;False;6;06:00;600;8;0
2018-08-13 06:10:00;23.0;;293.3388888888889;False;6;06:10;616;8;0
2018-08-13 06:20:00;22.0;;293.29444444444437;False;6;06:20;633;8;0
2018-08-13 06:30:00;22.0;;293.25;False;6;06:30;650;8;0
2018-08-13 06:40:00;23.0;;293.20555555555563;False;6;06:40;666;8;0
2018-08-13 06:50:00;24.0;;293.1611111111111;False;6;06:50;683;8;0
2018-08-13 07:00:00;24.0;;293.1166666666667;False;7;07:00;700;8;0
2018-08-13 07:10:00;24.0;;293.07222222222225;False;7;07:10;716;8;0
2018-08-13 07:20:00;25.0;;293.02777777777777;False;7;07:20;733;8;0
2018-08-13 07:30:00;25.0;;292.98333333333335;False;7;07:30;750;8;0
2018-08-13 07:40:00;26.0;;292.93888888888887;False;7;07:40;766;8;0
2018-08-13 07:50:00;37.0;;292.89444444444445;False;7;07:50;783;8;0
2018-08-13 08:00:00;40.0;;292.85;False;8;08:00;800;8;0
2018-08-13 08:10:00;40.0;;293.06666666666666;False;8;08:10;816;8;0
2018-08-13 08:20:00;49.0;;293.28333333333336;False;8;08:20;833;8;0
2018-08-13 08:30:00;49.0;;293.5;False;8;08:30;850;8;0
2018-08-13 08:40:00;47.666666666666664;;293.7166666666667;False;8;08:40;866;8;0
2018-08-13 08:50:00;46.0;;293.93333333333334;False;8;08:50;883;8;0
2018-08-13 09:00:00;46.0;;294.1500000000001;False;9;09:00;900;8;0
2018-08-13 09:10:00;46.0;;294.3666666666667;False;9;09:10;916;8;0
2018-08-13 09:20:00;46.0;;294.58333333333337;False;9;09:20;933;8;0
2018-08-13 09:30:00;46.0;;294.8;False;9;09:30;950;8;0
2018-08-13 09:40:00;45.5;;295.01666666666665;False;9;09:40;966;8;0
2018-08-13 09:50:00;38.0;;295.23333333333335;False;9;09:50;983;8;0
2018-08-13 10:00:00;43.75;;295.45;False;10;10:00;1000;8;0
2018-08-13 10:10:00;37.0;;295.6666666666667;False;10;10:10;1016;8;0
2018-08-13 10:20:00;35.0;;295.8833333333333;False;10;10:20;1033;8;0
2018-08-13 10:30:00;37.0;;296.1;False;10;10:30;1050;8;0
2018-08-13 10:40:00;49.0;;296.31666666666666;False;10;10:40;1066;8;0
2018-08-13 10:50:00;41.265306122448976;;296.53333333333336;False;10;10:50;1083;8;0
2018-08-13 11:00:00;43.0;;296.75;False;11;11:00;1100;8;0
2018-08-13 11:10:00;44.0;;296.8;False;11;11:10;1116;8;0
2018-08-13 11:20:00;42.0;;296.85;False;11;11:20;1133;8;0
2018-08-13 11:30:00;42.0;;296.9;False;11;11:30;1150;8;0
2018-08-13 11:40:00;42.0;;296.95;False;11;11:40;1166;8;0
2018-08-13 11:50:00;41.265306122448976;;297.0;False;11;11:50;1183;8;0
2018-08-13 12:00:00;30.434782608695652;;297.05;False;12;12:00;1200;8;0
2018-08-13 12:10:00;28.0;;297.1;False;12;12:10;1216;8;0
2018-08-13 12:20:00;27.5;;297.15;False;12;12:20;1233;8;0
2018-08-13 12:30:00;27.5;;297.2;False;12;12:30;1250;8;0
2018-08-13 12:40:00;28.2;;297.25;False;12;12:40;1266;8;0
2018-08-13 12:50:00;28.0;;297.3;False;12;12:50;1283;8;0
2018-08-13 13:00:00;28.0;;297.35;False;13;13:00;1300;8;0
2018-08-13 13:10:00;28.5;;297.4;False;13;13:10;1316;8;0
2018-08-13 13:20:00;28.5;;297.45;False;13;13:20;1333;8;0
2018-08-13 13:30:00;31.714285714285715;;297.5;False;13;13:30;1350;8;0
2018-08-13 13:40:00;31.714285714285715;;297.5499999999999;False;13;13:40;1366;8;0
2018-08-13 13:50:00;31.375;;297.6;False;13;13:50;1383;8;0
2018-08-13 14:00:00;30.666666666666668;;297.65;False;14;14:00;1400;8;0
2018-08-13 14:10:00;30.666666666666668;;297.46666666666664;False;14;14:10;1416;8;0
2018-08-13 14:20:00;30.5;;297.2833333333333;False;14;14:20;1433;8;0
2018-08-13 14:30:00;30.666666666666668;;297.1;False;14;14:30;1450;8;0
2018-08-13 14:40:00;31.0;;296.91666666666663;False;14;14:40;1466;8;0
2018-08-13 14:50:00;31.90909090909091;;296.73333333333335;False;14;14:50;1483;8;0
2018-08-13 15:00:00;33.5;;296.55;False;15;15:00;1500;8;0
2018-08-13 15:10:00;34.25;;296.3666666666667;False;15;15:10;1516;8;0
2018-08-13 15:20:00;34.25;;296.18333333333334;False;15;15:20;1533;8;0
2018-08-13 15:30:00;36.0;;296.0;False;15;15:30;1550;8;0
2018-08-13 15:40:00;33.333333333333336;;295.81666666666666;False;15;15:40;1566;8;0
2018-08-13 15:50:00;42.0;;295.6333333333333;False;15;15:50;1583;8;0
2018-08-13 16:00:00;37.0;;295.45;False;16;16:00;1600;8;0
2018-08-13 16:10:00;34.0;;295.26666666666665;False;16;16:10;1616;8;0
2018-08-13 16:20:00;31.0;;295.08333333333337;False;16;16:20;1633;8;0
2018-08-13 16:30:00;26.5;;294.9000000000001;False;16;16:30;1650;8;0
2018-08-13 16:40:00;25.0;;294.7166666666667;False;16;16:40;1666;8;0
2018-08-13 16:50:00;25.0;;294.53333333333336;False;16;16:50;1683;8;0
2018-08-13 17:00:00;22.0;;294.35;False;17;17:00;1700;8;0
2018-08-13 17:10:00;19.75;;294.3888888888889;False;17;17:10;1716;8;0
2018-08-13 17:20:00;25.22222222222222;;294.4277777777778;False;17;17:20;1733;8;0
2018-08-13 17:30:00;25.0;;294.4666666666667;False;17;17:30;1750;8;0
2018-08-13 17:40:00;25.0;;294.5055555555556;False;17;17:40;1766;8;0
2018-08-13 17:50:00;23.083333333333332;;294.5444444444445;False;17;17:50;1783;8;0
2018-08-13 18:00:00;23.083333333333332;;294.58333333333337;False;18;18:00;1800;8;0
2018-08-13 18:10:00;23.083333333333332;;294.62222222222226;False;18;18:10;1816;8;0
2018-08-13 18:20:00;23.25;;294.6611111111112;False;18;18:20;1833;8;0
2018-08-13 18:30:00;19.0;;294.7000000000001;False;18;18:30;1850;8;0
2018-08-13 18:40:00;17.2;;294.7388888888889;False;18;18:40;1866;8;0
2018-08-13 18:50:00;17.2;;294.77777777777777;False;18;18:50;1883;8;0
2018-08-13 19:00:00;17.076923076923077;;294.81666666666666;False;19;19:00;1900;8;0
2018-08-13 19:10:00;16.55263157894737;;294.85555555555555;False;19;19:10;1916;8;0
2018-08-13 19:20:00;16.55263157894737;;294.89444444444445;False;19;19:20;1933;8;0
2018-08-13 19:30:00;16.55263157894737;;294.93333333333334;False;19;19:30;1950;8;0
2018-08-13 19:40:00;14.857142857142858;;294.97222222222223;False;19;19:40;1966;8;0
2018-08-13 19:50:00;14.857142857142858;;295.0111111111111;False;19;19:50;1983;8;0
2018-08-13 20:00:00;14.818181818181818;;295.05;False;20;20:00;2000;8;0
2018-08-13 20:10:00;14.7;;294.93333333333334;False;20;20:10;2016;8;0
2018-08-13 20:20:00;14.653846153846153;;294.81666666666666;False;20;20:20;2033;8;0
2018-08-13 20:30:00;14.653846153846153;;294.7;False;20;20:30;2050;8;0
2018-08-13 20:40:00;14.653846153846153;;294.5833333333333;False;20;20:40;2066;8;0
2018-08-13 20:50:00;15.333333333333334;;294.4666666666667;False;20;20:50;2083;8;0
2018-08-13 21:00:00;14.151515151515152;;294.35;False;21;21:00;2100;8;0
2018-08-13 21:10:00;14.151515151515152;;294.23333333333335;False;21;21:10;2116;8;0
2018-08-13 21:20:00;14.151515151515152;;294.1166666666667;False;21;21:20;2133;8;0
2018-08-13 21:30:00;13.615384615384615;;294.0;False;21;21:30;2150;8;0
2018-08-13 21:40:00;13.615384615384615;;293.8833333333333;False;21;21:40;2166;8;0
2018-08-13 21:50:00;13.615384615384615;;293.76666666666665;False;21;21:50;2183;8;0
2018-08-13 22:00:00;13.615384615384615;;293.65;False;22;22:00;2200;8;0
2018-08-13 22:10:00;15.27450980392157;;293.5333333333333;False;22;22:10;2216;8;0
2018-08-13 22:20:00;14.0;;293.4166666666667;False;22;22:20;2233;8;0
2018-08-13 22:30:00;14.25;;293.3;False;22;22:30;2250;8;0
2018-08-13 22:40:00;14.25;;293.18333333333334;False;22;22:40;2266;8;0
2018-08-13 22:50:00;14.0;;293.06666666666666;False;22;22:50;2283;8;0
2018-08-13 23:00:00;13.0;;292.95;False;23;23:00;2300;8;0
2018-08-13 23:10:00;13.0;;292.93333333333334;False;23;23:10;2316;8;0
2018-08-13 23:20:00;13.375;;292.91666666666663;False;23;23:20;2333;8;0
2018-08-13 23:30:00;13.0;;292.9;False;23;23:30;2350;8;0
2018-08-13 23:40:00;13.375;;292.8833333333333;False;23;23:40;2366;8;0
2018-08-13 23:50:00;13.0;;292.8666666666667;False;23;23:50;2383;8;0
2018-08-14 00:00:00;14.0;;292.85;False;0;00:00;0;8;1
2018-08-14 00:10:00;12.0;;292.8333333333333;False;0;00:10;16;8;1
2018-08-14 00:20:00;13.545454545454545;;292.81666666666666;False;0;00:20;33;8;1
2018-08-14 00:30:00;13.685714285714285;;292.7999999999999;False;0;00:30;50;8;1
2018-08-14 00:40:00;13.685714285714285;;292.7833333333333;False;0;00:40;66;8;1
2018-08-14 00:50:00;13.685714285714285;;292.76666666666665;False;0;00:50;83;8;1
2018-08-14 01:00:00;13.666666666666666;;292.75;False;1;01:00;100;8;1
2018-08-14 01:10:00;13.6;;292.73333333333335;False;1;01:10;116;8;1
2018-08-14 01:20:00;13.5;;292.71666666666664;False;1;01:20;133;8;1
2018-08-14 01:30:00;13.5;;292.7;False;1;01:30;150;8;1
2018-08-14 01:40:00;13.5;;292.68333333333334;False;1;01:40;166;8;1
2018-08-14 01:50:00;14.0;;292.66666666666663;False;1;01:50;183;8;1
2018-08-14 02:00:00;14.0;;292.65;False;2;02:00;200;8;1
2018-08-14 02:10:00;14.0;;292.60555555555555;False;2;02:10;216;8;1
2018-08-14 02:20:00;14.1375;;292.56111111111113;False;2;02:20;233;8;1
2018-08-14 02:30:00;14.277777777777779;;292.51666666666665;False;2;02:30;250;8;1
2018-08-14 02:40:00;14.277777777777779;;292.47222222222223;False;2;02:40;266;8;1
2018-08-14 02:50:00;14.1375;;292.42777777777775;False;2;02:50;283;8;1
2018-08-14 03:00:00;14.1375;;292.3833333333333;False;3;03:00;300;8;1
2018-08-14 03:10:00;14.1375;;292.3388888888889;False;3;03:10;316;8;1
2018-08-14 03:20:00;14.1375;;292.29444444444437;False;3;03:20;333;8;1
2018-08-14 03:30:00;14.0;;292.25;False;3;03:30;350;8;1
2018-08-14 03:40:00;14.428571428571429;;292.20555555555563;False;3;03:40;366;8;1
2018-08-14 03:50:00;14.0;;292.1611111111111;False;3;03:50;383;8;1
2018-08-14 04:00:00;14.0;;292.1166666666667;False;4;04:00;400;8;1
2018-08-14 04:10:00;14.0;;292.07222222222225;False;4;04:10;416;8;1
2018-08-14 04:20:00;12.5;;292.02777777777777;False;4;04:20;433;8;1
2018-08-14 04:30:00;12.5;;291.98333333333335;False;4;04:30;450;8;1
2018-08-14 04:40:00;13.0;;291.93888888888887;False;4;04:40;466;8;1
2018-08-14 04:50:00;13.466666666666667;;291.89444444444445;False;4;04:50;483;8;1
2018-08-14 05:00:00;13.444444444444445;;291.85;False;5;05:00;500;8;1
2018-08-14 05:10:00;13.466666666666667;;291.85;False;5;05:10;516;8;1
2018-08-14 05:20:00;13.444444444444445;;291.85;False;5;05:20;533;8;1
2018-08-14 05:30:00;13.466666666666667;;291.85;False;5;05:30;550;8;1
2018-08-14 05:40:00;14.428571428571429;;291.85;False;5;05:40;566;8;1
2018-08-14 05:50:00;13.444444444444445;;291.85;False;5;05:50;583;8;1
2018-08-14 06:00:00;19.0;;291.85;False;6;06:00;600;8;1
2018-08-14 06:10:00;23.0;;291.85;False;6;06:10;616;8;1
2018-08-14 06:20:00;22.0;;291.85;False;6;06:20;633;8;1
2018-08-14 06:30:00;22.727272727272727;;291.85;False;6;06:30;650;8;1
2018-08-14 06:40:00;23.0;;291.85;False;6;06:40;666;8;1
2018-08-14 06:50:00;23.5;;291.85;False;6;06:50;683;8;1
2018-08-14 07:00:00;23.0;;291.85;False;7;07:00;700;8;1
2018-08-14 07:10:00;23.0;;291.85;False;7;07:10;716;8;1
2018-08-14 07:20:00;25.0;;291.85;False;7;07:20;733;8;1
2018-08-14 07:30:00;26.0;;291.85;False;7;07:30;750;8;1
2018-08-14 07:40:00;29.571428571428573;;291.85;False;7;07:40;766;8;1
2018-08-14 07:50:00;34.0;;291.85;False;7;07:50;783;8;1
2018-08-14 08:00:00;36.0;;291.85;False;8;08:00;800;8;1
2018-08-14 08:10:00;35.0;;292.05;False;8;08:10;816;8;1
2018-08-14 08:20:00;37.32258064516129;;292.25;False;8;08:20;833;8;1
2018-08-14 08:30:00;47.666666666666664;;292.4500000000001;False;8;08:30;850;8;1
2018-08-14 08:40:00;44.0;;292.6500000000001;False;8;08:40;866;8;1
2018-08-14 08:50:00;44.0;;292.85;False;8;08:50;883;8;1
2018-08-14 09:00:00;44.285714285714285;;293.05;False;9;09:00;900;8;1
2018-08-14 09:10:00;44.0;;293.25;False;9;09:10;916;8;1
2018-08-14 09:20:00;44.0;;293.45;False;9;09:20;933;8;1
2018-08-14 09:30:00;42.166666666666664;;293.65;False;9;09:30;950;8;1
2018-08-14 09:40:00;44.285714285714285;;293.85;False;9;09:40;966;8;1
2018-08-14 09:50:00;44.285714285714285;;294.05;False;9;09:50;983;8;1
2018-08-14 10:00:00;44.86021505376344;;294.25;False;10;10:00;1000;8;1
2018-08-14 10:10:00;44.86021505376344;;294.45;False;10;10:10;1016;8;1
2018-08-14 10:20:00;44.3;;294.65;False;10;10:20;1033;8;1
2018-08-14 10:30:00;44.3;;294.85;False;10;10:30;1050;8;1
2018-08-14 10:40:00;44.166666666666664;;295.05;False;10;10:40;1066;8;1
2018-08-14 10:50:00;43.22222222222222;;295.25;False;10;10:50;1083;8;1
2018-08-14 11:00:00;43.666666666666664;;295.45;False;11;11:00;1100;8;1
2018-08-14 11:10:00;43.2;;295.6388888888889;False;11;11:10;1116;8;1
2018-08-14 11:20:00;36.833333333333336;;295.82777777777784;False;11;11:20;1133;8;1
2018-08-14 11:30:00;36.833333333333336;;296.01666666666665;False;11;11:30;1150;8;1
2018-08-14 11:40:00;35.666666666666664;;296.20555555555563;False;11;11:40;1166;8;1
2018-08-14 11:50:00;36.375;;296.39444444444445;False;11;11:50;1183;8;1
2018-08-14 12:00:00;36.77777777777778;;296.5833333333333;False;12;12:00;1200;8;1
2018-08-14 12:10:00;35.84615384615385;;296.77222222222224;False;12;12:10;1216;8;1
2018-08-14 12:20:00;35.72;;296.9611111111111;False;12;12:20;1233;8;1
2018-08-14 12:30:00;35.84615384615385;;297.15;False;12;12:30;1250;8;1
2018-08-14 12:40:00;34.0;;297.3388888888889;False;12;12:40;1266;8;1
2018-08-14 12:50:00;34.17948717948718;;297.52777777777777;False;12;12:50;1283;8;1
2018-08-14 13:00:00;33.854166666666664;;297.7166666666667;False;13;13:00;1300;8;1
2018-08-14 13:10:00;33.083333333333336;;297.9055555555556;False;13;13:10;1316;8;1
2018-08-14 13:20:00;33.17857142857143;;298.09444444444443;False;13;13:20;1333;8;1
2018-08-14 13:30:00;36.31147540983606;;298.28333333333336;False;13;13:30;1350;8;1
2018-08-14 13:40:00;38.43478260869565;;298.47222222222223;False;13;13:40;1366;8;1
2018-08-14 13:50:00;36.31147540983606;;298.6611111111112;False;13;13:50;1383;8;1
2018-08-14 14:00:00;35.03954802259887;;298.85;False;14;14:00;1400;8;1
2018-08-14 14:10:00;35.03954802259887;;298.9111111111112;False;14;14:10;1416;8;1
2018-08-14 14:20:00;35.03954802259887;;298.97222222222223;False;14;14:20;1433;8;1
2018-08-14 14:30:00;35.03954802259887;;299.03333333333336;False;14;14:30;1450;8;1
2018-08-14 14:40:00;35.03954802259887;;299.09444444444443;False;14;14:40;1466;8;1
2018-08-14 14:50:00;35.03954802259887;;299.1555555555556;False;14;14:50;1483;8;1
2018-08-14 15:00:00;34.17948717948718;;299.2166666666667;False;15;15:00;1500;8;1
2018-08-14 15:10:00;34.17948717948718;;299.27777777777777;False;15;15:10;1516;8;1
2018-08-14 15:20:00;33.97029702970297;;299.3388888888889;False;15;15:20;1533;8;1
2018-08-14 15:30:00;33.97029702970297;;299.4;False;15;15:30;1550;8;1
2018-08-14 15:40:00;33.25;;299.4611111111111;False;15;15:40;1566;8;1
2018-08-14 15:50:00;33.25;;299.52222222222224;False;15;15:50;1583;8;1
2018-08-14 16:00:00;33.25;;299.5833333333333;False;16;16:00;1600;8;1
2018-08-14 16:10:00;32.355555555555554;;299.64444444444445;False;16;16:10;1616;8;1
2018-08-14 16:20:00;28.0;;299.70555555555563;False;16;16:20;1633;8;1
2018-08-14 16:30:00;26.25;;299.76666666666665;False;16;16:30;1650;8;1
2018-08-14 16:40:00;25.0;;299.82777777777784;False;16;16:40;1666;8;1
2018-08-14 16:50:00;24.2;;299.8888888888889;False;16;16:50;1683;8;1
2018-08-14 17:00:00;22.4;;299.95;False;17;17:00;1700;8;1
2018-08-14 17:10:00;20.0;;299.72777777777776;False;17;17:10;1716;8;1
2018-08-14 17:20:00;19.756756756756758;;299.5055555555556;False;17;17:20;1733;8;1
2018-08-14 17:30:00;19.756756756756758;;299.2833333333333;False;17;17:30;1750;8;1
2018-08-14 17:40:00;19.45762711864407;;299.06111111111113;False;17;17:40;1766;8;1
2018-08-14 17:50:00;19.45762711864407;;298.8388888888889;False;17;17:50;1783;8;1
2018-08-14 18:00:00;19.45762711864407;;298.6166666666667;False;18;18:00;1800;8;1
2018-08-14 18:10:00;19.125;;298.39444444444445;False;18;18:10;1816;8;1
2018-08-14 18:20:00;19.125;;298.17222222222216;False;18;18:20;1833;8;1
2018-08-14 18:30:00;19.125;;297.95;False;18;18:30;1850;8;1
2018-08-14 18:40:00;19.125;;297.72777777777776;False;18;18:40;1866;8;1
2018-08-14 18:50:00;19.0;;297.5055555555556;False;18;18:50;1883;8;1
2018-08-14 19:00:00;17.0;;297.2833333333333;False;19;19:00;1900;8;1
2018-08-14 19:10:00;16.55263157894737;;297.06111111111113;False;19;19:10;1916;8;1
2018-08-14 19:20:00;16.55263157894737;;296.8388888888889;False;19;19:20;1933;8;1
2018-08-14 19:30:00;16.55263157894737;;296.6166666666667;False;19;19:30;1950;8;1
2018-08-14 19:40:00;14.857142857142858;;296.39444444444445;False;19;19:40;1966;8;1
2018-08-14 19:50:00;14.857142857142858;;296.17222222222216;False;19;19:50;1983;8;1
2018-08-14 20:00:00;14.818181818181818;;295.95;False;20;20:00;2000;8;1
2018-08-14 20:10:00;14.818181818181818;;295.68333333333334;False;20;20:10;2016;8;1
2018-08-14 20:20:00;14.653846153846153;;295.41666666666663;False;20;20:20;2033;8;1
2018-08-14 20:30:00;14.818181818181818;;295.15;False;20;20:30;2050;8;1
2018-08-14 20:40:00;14.818181818181818;;294.8833333333333;False;20;20:40;2066;8;1
2018-08-14 20:50:00;15.333333333333334;;294.6166666666667;False;20;20:50;2083;8;1
2018-08-14 21:00:00;15.333333333333334;;294.35;False;21;21:00;2100;8;1
2018-08-14 21:10:00;15.0;;294.0833333333333;False;21;21:10;2116;8;1
2018-08-14 21:20:00;15.0;;293.81666666666666;False;21;21:20;2133;8;1
2018-08-14 21:30:00;15.27450980392157;;293.5499999999999;False;21;21:30;2150;8;1
2018-08-14 21:40:00;15.27450980392157;;293.2833333333333;False;21;21:40;2166;8;1
2018-08-14 21:50:00;15.27450980392157;;293.01666666666665;False;21;21:50;2183;8;1
2018-08-14 22:00:00;15.833333333333334;;292.75;False;22;22:00;2200;8;1
2018-08-14 22:10:00;15.833333333333334;;292.48333333333335;False;22;22:10;2216;8;1
2018-08-14 22:20:00;15.27450980392157;;292.21666666666664;False;22;22:20;2233;8;1
2018-08-14 22:30:00;15.27450980392157;;291.95;False;22;22:30;2250;8;1
2018-08-14 22:40:00;15.27450980392157;;291.68333333333334;False;22;22:40;2266;8;1
2018-08-14 22:50:00;15.2;;291.41666666666663;False;22;22:50;2283;8;1
2018-08-14 23:00:00;13.25;;291.15;False;23;23:00;2300;8;1
2018-08-14 23:10:00;13.0;;291.0388888888889;False;23;23:10;2316;8;1
2018-08-14 23:20:00;13.0;;290.92777777777775;False;23;23:20;2333;8;1
2018-08-14 23:30:00;12.64864864864865;;290.81666666666666;False;23;23:30;2350;8;1
2018-08-14 23:40:00;12.64864864864865;;290.7055555555555;False;23;23:40;2366;8;1
2018-08-14 23:50:00;12.0;;290.59444444444443;False;23;23:50;2383;8;1
2018-08-15 00:00:00;13.0;;290.48333333333335;False;0;00:00;0;8;2
2018-08-15 00:10:00;12.0;;290.37222222222215;False;0;00:10;16;8;2
2018-08-15 00:20:00;13.0;;290.26111111111106;False;0;00:20;33;8;2
2018-08-15 00:30:00;14.0;;290.15;False;0;00:30;50;8;2
2018-08-15 00:40:00;13.0;;290.0388888888889;False;0;00:40;66;8;2
2018-08-15 00:50:00;12.166666666666666;;289.92777777777775;False;0;00:50;83;8;2
2018-08-15 01:00:00;12.0;;289.81666666666666;False;1;01:00;100;8;2
2018-08-15 01:10:00;12.0;;289.7055555555555;False;1;01:10;116;8;2
2018-08-15 01:20:00;13.0;;289.59444444444443;False;1;01:20;133;8;2
2018-08-15 01:30:00;11.0;;289.48333333333335;False;1;01:30;150;8;2
2018-08-15 01:40:00;11.0;;289.37222222222215;False;1;01:40;166;8;2
2018-08-15 01:50:00;10.285714285714286;;289.26111111111106;False;1;01:50;183;8;2
2018-08-15 02:00:00;11.0;;289.15;False;2;02:00;200;8;2
2018-08-15 02:10:00;11.0;;289.0722222222222;False;2;02:10;216;8;2
